uniprot	region_1	region_2	conformation	state	cluster	cf_filename
Q6GQQ9	187-193	194-365	Closed	Active	009	Q6GQQ9_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	086	Q8NQJ3_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	082	Q8NQJ3_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-003	Q8NQJ3_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	007	Q8NQJ3_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	068	Q8NQJ3_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	025	Q8NQJ3_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	074	Q8NQJ3_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	052	Q8NQJ3_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-006	Q8NQJ3_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	016	Q8NQJ3_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	070	Q8NQJ3_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	034	Q8NQJ3_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-007	Q8NQJ3_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	030	Q8NQJ3_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	047	Q8NQJ3_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-002	Q8NQJ3_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	079	Q8NQJ3_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	043	Q8NQJ3_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	061	Q8NQJ3_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	012	Q8NQJ3_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	056	Q8NQJ3_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	039	Q8NQJ3_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	028	Q8NQJ3_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	065	Q8NQJ3_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	003	Q8NQJ3_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	021	Q8NQJ3_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-003	Q8NQJ3_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-006	Q8NQJ3_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	057	Q8NQJ3_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	087	Q8NQJ3_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	078	Q8NQJ3_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	017	Q8NQJ3_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	031	Q8NQJ3_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	002	Q8NQJ3_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	064	Q8NQJ3_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	020	Q8NQJ3_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	042	Q8NQJ3_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	060	Q8NQJ3_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	046	Q8NQJ3_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	013	Q8NQJ3_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	024	Q8NQJ3_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	053	Q8NQJ3_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	075	Q8NQJ3_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	035	Q8NQJ3_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	038	Q8NQJ3_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	083	Q8NQJ3_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	071	Q8NQJ3_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	029	Q8NQJ3_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	069	Q8NQJ3_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-007	Q8NQJ3_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	006	Q8NQJ3_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-002	Q8NQJ3_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-005	Q8NQJ3_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	066	Q8NQJ3_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	085	Q8NQJ3_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	018	Q8NQJ3_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	051	Q8NQJ3_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	062	Q8NQJ3_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-008	Q8NQJ3_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	040	Q8NQJ3_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-004	Q8NQJ3_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	004	Q8NQJ3_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	044	Q8NQJ3_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	026	Q8NQJ3_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	022	Q8NQJ3_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	033	Q8NQJ3_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-000	Q8NQJ3_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	037	Q8NQJ3_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	088	Q8NQJ3_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	000	Q8NQJ3_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-009	Q8NQJ3_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	015	Q8NQJ3_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	073	Q8NQJ3_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	011	Q8NQJ3_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	058	Q8NQJ3_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	049	Q8NQJ3_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	009	Q8NQJ3_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-001	Q8NQJ3_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	081	Q8NQJ3_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	077	Q8NQJ3_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	055	Q8NQJ3_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-001	Q8NQJ3_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	014	Q8NQJ3_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	048	Q8NQJ3_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	063	Q8NQJ3_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	072	Q8NQJ3_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-008	Q8NQJ3_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	027	Q8NQJ3_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	036	Q8NQJ3_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	080	Q8NQJ3_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	059	Q8NQJ3_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	010	Q8NQJ3_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	032	Q8NQJ3_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	054	Q8NQJ3_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	019	Q8NQJ3_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-009	Q8NQJ3_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	001	Q8NQJ3_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	041	Q8NQJ3_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	067	Q8NQJ3_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-004	Q8NQJ3_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	050	Q8NQJ3_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	076	Q8NQJ3_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	023	Q8NQJ3_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	045	Q8NQJ3_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	008	Q8NQJ3_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	005	Q8NQJ3_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	084	Q8NQJ3_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U10-005	Q8NQJ3_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q8NQJ3	1-40	68-117	Closed	Autoinhibited	U100-000	Q8NQJ3_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-005	Q96BN8_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-008	Q96BN8_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-001	Q96BN8_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	017	Q96BN8_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-008	Q96BN8_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	006	Q96BN8_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	024	Q96BN8_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-005	Q96BN8_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-001	Q96BN8_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	031	Q96BN8_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	013	Q96BN8_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	035	Q96BN8_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	029	Q96BN8_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	002	Q96BN8_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	020	Q96BN8_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-004	Q96BN8_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-009	Q96BN8_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	007	Q96BN8_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-000	Q96BN8_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	003	Q96BN8_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	030	Q96BN8_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	012	Q96BN8_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-000	Q96BN8_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	021	Q96BN8_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	034	Q96BN8_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	025	Q96BN8_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	028	Q96BN8_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-009	Q96BN8_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-004	Q96BN8_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	016	Q96BN8_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	001	Q96BN8_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	023	Q96BN8_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	010	Q96BN8_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	005	Q96BN8_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	036	Q96BN8_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	019	Q96BN8_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	032	Q96BN8_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-002	Q96BN8_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-006	Q96BN8_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	027	Q96BN8_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	014	Q96BN8_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	008	Q96BN8_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-002	Q96BN8_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-006	Q96BN8_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	022	Q96BN8_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	015	Q96BN8_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-007	Q96BN8_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	033	Q96BN8_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	026	Q96BN8_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-003	Q96BN8_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U100-003	Q96BN8_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	U10-007	Q96BN8_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	011	Q96BN8_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	000	Q96BN8_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	018	Q96BN8_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	004	Q96BN8_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
Q96BN8	330-340	129-341	Closed	Autoinhibited	009	Q96BN8_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q9Y6K1	476-626	634-912	Closed	Active	U100-005	Q9Y6K1_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q9Y6K1	476-626	634-912	Closed	Active	U10-008	Q9Y6K1_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q9Y6K1	476-626	634-912	Closed	Active	U10-001	Q9Y6K1_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
Q9Y6K1	476-626	634-912	Closed	Active	000	Q9Y6K1_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
Q9Y6K1	476-626	634-912	Closed	Active	U100-008	Q9Y6K1_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q9Y6K1	476-626	634-912	Closed	Active	U10-005	Q9Y6K1_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
Q9Y6K1	476-626	634-912	Closed	Active	U100-001	Q9Y6K1_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
