uniprot	cluster	cf_filename	region_1	region_2	conformation	state	complex_mean_plddt	r1_mean_plddt	r2_mean_plddt
O08967	U10-001	O08967_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	89.468	67.855	94.052
O08967	U100-004	O08967_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	93.313	84.43	95.471
O08967	029	O08967_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	71.804	43.653	66.77
O08967	002	O08967_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	68.928	44.573	72.666
O08967	035	O08967_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	85.372	52.012	93.782
O08967	017	O08967_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	64.786	44.254	65.346
O08967	013	O08967_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	65.819	40.054	63.002
O08967	U10-008	O08967_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	87.0	48.127	94.841
O08967	006	O08967_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	78.17	41.146	74.476
O08967	U100-009	O08967_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	93.068	81.802	95.533
O08967	020	O08967_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	86.706	55.53	94.078
O08967	U100-000	O08967_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	93.139	83.112	95.312
O08967	024	O08967_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	75.62	44.083	90.937
O08967	016	O08967_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	85.822	49.829	93.606
O08967	030	O08967_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	78.897	47.269	93.934
O08967	U10-009	O08967_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	86.716	52.811	94.763
O08967	U100-008	O08967_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	93.466	86.232	95.39
O08967	025	O08967_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	78.777	42.356	94.254
O08967	U100-001	O08967_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	92.987	82.688	95.432
O08967	028	O08967_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	76.564	42.787	93.271
O08967	U10-000	O08967_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	88.998	57.736	93.927
O08967	U10-004	O08967_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	89.63	63.825	94.761
O08967	003	O08967_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	80.886	47.118	93.04
O08967	021	O08967_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	72.521	43.399	69.423
O08967	U100-005	O08967_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	93.882	87.785	95.753
O08967	012	O08967_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	79.251	46.825	75.478
O08967	007	O08967_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	78.869	54.038	93.356
O08967	034	O08967_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	70.92	42.932	87.318
O08967	U100-003	O08967_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	93.446	84.869	95.49
O08967	019	O08967_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	86.845	47.864	94.571
O08967	014	O08967_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	78.953	48.353	91.676
O08967	U10-002	O08967_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	91.11	71.561	95.172
O08967	036	O08967_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	76.073	43.003	93.899
O08967	010	O08967_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	83.036	55.413	90.285
O08967	023	O08967_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	78.921	43.983	92.877
O08967	027	O08967_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	82.289	46.102	83.632
O08967	008	O08967_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	67.384	37.788	73.102
O08967	001	O08967_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	88.473	57.359	94.505
O08967	005	O08967_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	81.487	69.23	78.322
O08967	032	O08967_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	72.018	47.842	95.067
O08967	U100-007	O08967_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	93.125	80.966	95.563
O08967	U10-006	O08967_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	84.646	49.291	94.887
O08967	U10-007	O08967_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	91.369	72.51	95.112
O08967	022	O08967_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	69.169	43.765	73.484
O08967	009	O08967_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	63.661	41.194	62.72
O08967	026	O08967_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	70.819	39.686	87.793
O08967	015	O08967_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	73.97	43.099	93.77
O08967	U100-006	O08967_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	93.455	85.634	95.614
O08967	000	O08967_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	87.236	62.497	87.127
O08967	018	O08967_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	86.238	60.477	94.547
O08967	U10-003	O08967_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	91.119	73.926	94.468
O08967	U100-002	O08967_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	93.364	86.231	95.445
O08967	004	O08967_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	77.563	43.398	92.538
O08967	011	O08967_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	86.317	49.763	93.399
O08967	033	O08967_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	251-265,383-395	77-206	Closed	Autoinhibited	76.297	50.026	94.755
P62826	U100-002	P62826_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	94.918	90.888	96.306
P62826	020	P62826_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	179-216	10-169	Open	Active	69.364	54.831	71.218
P62826	096	P62826_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	86.752	84.281	88.405
P62826	087	P62826_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	77.42	63.698	79.882
P62826	075	P62826_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	84.258	58.115	89.653
P62826	078	P62826_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	65.197	58.27	66.129
P62826	038	P62826_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	82.402	60.424	87.093
P62826	U10-009	P62826_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	91.297	77.571	95.013
P62826	U10-004	P62826_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	93.443	86.481	95.328
P62826	017	P62826_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	84.506	67.317	88.238
P62826	046	P62826_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	90.117	76.552	93.39
P62826	029	P62826_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	179-216	10-169	Open	Active	71.028	53.298	74.989
P62826	013	P62826_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	65.979	76.945	62.241
P62826	071	P62826_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	179-216	10-169	Open	Active	43.421	68.176	37.407
P62826	053	P62826_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	78.515	72.947	79.259
P62826	031	P62826_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	79.608	64.632	83.096
P62826	002	P62826_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	90.995	82.761	93.754
P62826	042	P62826_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	88.074	74.382	91.142
P62826	035	P62826_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	75.767	54.267	79.845
P62826	024	P62826_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	81.501	59.843	86.191
P62826	069	P62826_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	85.839	69.437	89.328
P62826	092	P62826_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	73.382	83.251	70.141
P62826	060	P62826_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	80.002	70.57	81.75
P62826	103	P62826_103_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	64.023	44.732	67.975
P62826	083	P62826_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	79.723	61.372	82.907
P62826	057	P62826_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	84.145	64.357	90.321
P62826	U10-000	P62826_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	93.997	89.696	95.234
P62826	U100-006	P62826_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	94.511	89.638	95.905
P62826	006	P62826_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	76.772	75.504	76.51
P62826	064	P62826_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	83.304	70.983	86.058
P62826	068	P62826_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	70.643	76.378	68.236
P62826	025	P62826_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	90.777	80.106	93.306
P62826	012	P62826_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	58.036	62.142	57.017
P62826	034	P62826_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	77.151	76.074	76.88
P62826	070	P62826_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	179-216	10-169	Open	Active	63.902	59.045	63.348
P62826	U10-008	P62826_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	92.573	86.327	94.507
P62826	U100-007	P62826_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	92.797	81.589	95.509
P62826	U10-001	P62826_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	91.324	86.872	92.44
P62826	061	P62826_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	79.23	71.163	80.667
P62826	065	P62826_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	81.957	61.554	86.193
P62826	079	P62826_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	74.632	57.141	77.753
P62826	016	P62826_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	179-216	10-169	Open	Active	50.742	46.847	51.274
P62826	102	P62826_102_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	87.705	74.17	90.679
P62826	028	P62826_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	85.482	78.139	87.455
P62826	093	P62826_093_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	83.568	74.572	85.374
P62826	021	P62826_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	80.578	59.746	85.025
P62826	052	P62826_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	53.732	64.124	49.137
P62826	030	P62826_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	75.971	69.882	76.964
P62826	U100-003	P62826_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	94.837	90.966	96.142
P62826	082	P62826_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	71.979	56.29	75.969
P62826	056	P62826_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	90.029	76.661	93.2
P62826	U10-005	P62826_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	92.441	87.506	94.09
P62826	047	P62826_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	76.486	65.398	78.258
P62826	043	P62826_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	76.007	53.435	80.431
P62826	003	P62826_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	81.425	67.321	84.703
P62826	007	P62826_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	69.104	55.887	70.978
P62826	097	P62826_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	49.274	53.06	47.265
P62826	074	P62826_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	79.789	67.744	81.786
P62826	086	P62826_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	75.206	71.598	75.261
P62826	039	P62826_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	77.778	71.004	78.861
P62826	041	P62826_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	82.089	66.954	85.217
P62826	048	P62826_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	83.866	64.655	87.959
P62826	054	P62826_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	43.954	50.767	41.497
P62826	089	P62826_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	179-216	10-169	Open	Active	80.867	70.321	82.818
P62826	076	P62826_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	82.619	76.127	83.874
P62826	050	P62826_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	74.486	59.646	76.803
P62826	U100-001	P62826_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	94.098	87.937	95.91
P62826	019	P62826_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	48.618	60.149	44.634
P62826	072	P62826_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	78.833	70.501	80.293
P62826	091	P62826_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	46.756	55.954	44.91
P62826	067	P62826_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	81.73	54.622	87.498
P62826	100	P62826_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	87.628	72.607	91.223
P62826	080	P62826_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	85.26	57.979	91.41
P62826	U10-003	P62826_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	179-216	10-169	Open	Active	92.04	87.327	93.489
P62826	036	P62826_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	75.026	69.041	75.424
P62826	027	P62826_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	85.243	62.965	90.208
P62826	098	P62826_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	76.57	54.033	81.512
P62826	005	P62826_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	82.575	66.746	85.682
P62826	104	P62826_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	179-216	10-169	Open	Active	72.652	72.088	71.946
P62826	014	P62826_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	88.74	69.87	92.994
P62826	059	P62826_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	81.56	67.039	84.342
P62826	001	P62826_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	88.623	80.885	90.402
P62826	008	P62826_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	63.903	58.191	65.143
P62826	U100-008	P62826_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	93.639	86.532	95.686
P62826	U10-007	P62826_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	89.963	82.835	91.555
P62826	010	P62826_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	79.071	71.478	80.531
P62826	023	P62826_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	77.078	58.706	80.329
P62826	032	P62826_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	179-216	10-169	Open	Active	67.184	58.109	67.386
P62826	084	P62826_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	42.568	53.617	39.227
P62826	095	P62826_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	52.582	63.387	49.91
P62826	063	P62826_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	74.706	55.203	78.845
P62826	045	P62826_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	179-216	10-169	Open	Active	85.58	70.286	88.827
P62826	U100-005	P62826_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	179-216	10-169	Open	Active	94.662	91.155	95.909
P62826	U100-000	P62826_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	179-216	10-169	Open	Active	93.593	84.765	95.749
