uniprot	pdb	cluster	region_1	region_2	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp	state	conformation
P28482	7nr8	007	173-196	25-172,197-313	2.629	4.734	12.239	0	0	0	0	0	0	1.7	7.152	1.516	6.736	0	0	4.734	12.239	1.608	6.944	Active	Open
P28482	7nr8	U100-000	173-196	25-172,197-313	2.661	5.15	4.827	0	0	0	0	0	0	1.737	6.815	1.576	6.832	0	0	5.15	4.827	1.657	6.824	Active	Open
P28482	7nr8	003	173-196	25-172,197-313	2.536	5.468	3.267	0	0	0	0	0	0	1.61	6.291	1.545	6.362	0	0	5.468	3.267	1.578	6.327	Active	Open
P28482	7nr8	001	173-196	25-172,197-313	2.816	4.932	8.334	0	0	0	0	0	0	1.563	7.128	2.18	6.71	0	0	4.932	8.334	1.872	6.919	Active	Open
P28482	7nr8	004	173-196	25-172,197-313	9.057	8.393	31.725	0	0	0	0	0	0	5.797	31.686	2.522	28.937	0	0	8.393	31.725	4.159	30.312	Active	Open
P28482	7nr8	008	173-196	25-172,197-313	2.938	5.307	8.217	0	0	0	0	0	0	1.872	6.555	1.935	6.33	0	0	5.307	8.217	1.904	6.442	Active	Open
P28482	7nr8	005	173-196	25-172,197-313	3.18	5.732	7.537	0	0	0	0	0	0	1.728	7.237	1.783	7.607	0	0	5.732	7.537	1.756	7.422	Active	Open
P28482	7nr8	U10-000	173-196	25-172,197-313	2.874	5.161	5.997	0	0	0	0	0	0	1.729	7.261	1.986	7.145	0	0	5.161	5.997	1.857	7.203	Active	Open
P28482	7nr9	006	173-196	25-172,197-313	2.773	5.862	6.853	0	0	0	0	0	0	1.649	7.93	1.655	7.842	0	0	5.862	6.853	1.652	7.886	Active	Open
P28482	7nr9	002	173-196	25-172,197-313	2.449	4.522	6.218	0	0	0	0	0	0	1.655	6.313	1.703	6.118	0	0	4.522	6.218	1.679	6.216	Active	Open
P28482	7nr9	009	173-196	25-172,197-313	8.79	6.616	28.432	0	0	0	0	0	0	6.358	27.665	5.293	18.124	0	0	6.616	28.432	5.825	22.895	Active	Open
P28482	7nr9	000	173-196	25-172,197-313	2.565	5.167	7.197	0	0	0	0	0	0	1.339	7.812	1.603	7.452	0	0	5.167	7.197	1.471	7.632	Active	Open
P28482	7nr9	007	173-196	25-172,197-313	2.468	4.688	11.666	0	0	0	0	0	0	1.515	7.06	1.582	6.669	0	0	4.688	11.666	1.548	6.864	Active	Open
P28482	7nr9	U100-000	173-196	25-172,197-313	2.544	5.181	3.664	0	0	0	0	0	0	1.516	6.815	1.616	6.609	0	0	5.181	3.664	1.566	6.712	Active	Open
P28482	7nr9	003	173-196	25-172,197-313	2.429	5.425	2.924	0	0	0	0	0	0	1.422	6.323	1.648	6.257	0	0	5.425	2.924	1.535	6.29	Active	Open
P28482	7nr9	001	173-196	25-172,197-313	2.783	4.886	8.013	0	0	0	0	0	0	1.455	7.214	2.255	6.619	0	0	4.886	8.013	1.855	6.917	Active	Open
P28482	7nr9	004	173-196	25-172,197-313	9.12	8.401	31.749	0	0	0	0	0	0	5.712	31.405	2.56	29.299	0	0	8.401	31.749	4.136	30.352	Active	Open
P28482	7nr9	008	173-196	25-172,197-313	2.826	5.253	8.051	0	0	0	0	0	0	1.705	6.536	1.99	6.389	0	0	5.253	8.051	1.848	6.463	Active	Open
P28482	7nr9	005	173-196	25-172,197-313	3.133	5.747	7.627	0	0	0	0	0	0	1.589	7.366	1.831	7.643	0	0	5.747	7.627	1.71	7.505	Active	Open
P28482	7nr9	U10-000	173-196	25-172,197-313	2.773	5.079	5.524	0	0	0	0	0	0	1.544	7.275	1.989	6.925	0	0	5.079	5.524	1.767	7.1	Active	Open
P28482	7opm	006	173-196	25-172,197-313	2.912	3.386	5.314	0	0	0	0	0	0	1.262	4.28	1.437	4.544	0	0	3.386	5.314	1.349	4.412	Active	Open
P28482	7opm	002	173-196	25-172,197-313	3.096	3.643	3.217	0	0	0	0	0	0	1.535	4.214	1.533	4.015	0	0	3.643	3.217	1.534	4.114	Active	Open
P28482	7opm	009	173-196	25-172,197-313	9.145	6.072	28.382	0	0	0	0	0	0	6.249	29.746	5.083	22.463	0	0	6.072	28.382	5.666	26.105	Active	Open
P28482	7opm	000	173-196	25-172,197-313	2.354	2.46	2.153	0	0	0	0	0	0	1.043	2.594	1.168	2.918	0	0	2.46	2.153	1.105	2.756	Active	Open
P28482	7opm	007	173-196	25-172,197-313	2.547	3.182	7.595	0	0	0	0	0	0	1.278	4.409	1.13	4.476	0	0	3.182	7.595	1.204	4.442	Active	Open
P28482	7opm	U100-000	173-196	25-172,197-313	3.1	3.518	1.573	0	0	0	0	0	0	1.268	3.681	1.332	3.595	0	0	3.518	1.573	1.3	3.638	Active	Open
P28482	7opm	003	173-196	25-172,197-313	3.274	3.155	3.0	0	0	0	0	0	0	1.103	4.228	1.352	3.877	0	0	3.155	3.0	1.228	4.053	Active	Open
P28482	7opm	001	173-196	25-172,197-313	3.142	3.398	4.959	0	0	0	0	0	0	1.259	4.087	1.873	4.07	0	0	3.398	4.959	1.566	4.079	Active	Open
P28482	7opm	004	173-196	25-172,197-313	9.464	7.095	30.966	0	0	0	0	0	0	5.737	33.201	2.309	32.62	0	0	7.095	30.966	4.023	32.91	Active	Open
P28482	7opm	008	173-196	25-172,197-313	4.381	4.278	7.131	0	0	0	0	0	0	1.5	6.06	1.915	5.789	0	0	4.278	7.131	1.708	5.925	Active	Open
P28482	7opm	005	173-196	25-172,197-313	5.37	4.226	6.235	0	0	0	0	0	0	1.402	4.921	1.815	5.114	0	0	4.226	6.235	1.608	5.018	Active	Open
P28482	7opm	U10-000	173-196	25-172,197-313	3.018	3.511	2.152	0	0	0	0	0	0	1.274	3.671	1.757	3.573	0	0	3.511	2.152	1.515	3.622	Active	Open
P28482	7w5o	006	173-196	25-172,197-313	2.59	5.312	4.061	0	0	0	0	0	0	1.691	5.86	1.797	6.098	0	0	5.312	4.061	1.744	5.979	Active	Open
P28482	7w5o	002	173-196	25-172,197-313	2.232	4.217	2.483	0	0	0	0	0	0	1.7	4.75	1.649	4.867	0	0	4.217	2.483	1.675	4.809	Active	Open
P28482	7w5o	009	173-196	25-172,197-313	8.698	6.089	29.176	0	0	0	0	0	0	6.489	27.082	5.074	18.577	0	0	6.089	29.176	5.781	22.83	Active	Open
P28482	7w5o	000	173-196	25-172,197-313	2.224	4.677	3.268	0	0	0	0	0	0	1.362	5.731	1.57	5.709	0	0	4.677	3.268	1.466	5.72	Active	Open
P28482	7w5o	007	173-196	25-172,197-313	2.119	3.778	4.461	0	0	0	0	0	0	1.533	4.312	1.587	4.25	0	0	3.778	4.461	1.56	4.281	Active	Open
P28482	7w5o	U100-000	173-196	25-172,197-313	3.053	5.069	3.751	0	0	0	0	0	0	1.525	5.914	1.728	5.998	0	0	5.069	3.751	1.627	5.956	Active	Open
P28482	7w5o	003	173-196	25-172,197-313	3.14	4.514	1.85	0	0	0	0	0	0	1.483	4.596	1.555	4.768	0	0	4.514	1.85	1.519	4.682	Active	Open
P28482	7w5o	001	173-196	25-172,197-313	2.871	4.326	2.493	0	0	0	0	0	0	1.423	4.813	2.051	4.676	0	0	4.326	2.493	1.737	4.745	Active	Open
P28482	7w5o	004	173-196	25-172,197-313	8.923	8.193	31.813	0	0	0	0	0	0	5.786	30.719	2.282	28.908	0	0	8.193	31.813	4.034	29.814	Active	Open
P28482	7w5o	008	173-196	25-172,197-313	2.741	4.655	3.511	0	0	0	0	0	0	1.784	4.903	1.774	4.783	0	0	4.655	3.511	1.779	4.843	Active	Open
P28482	7w5o	005	173-196	25-172,197-313	3.023	5.022	2.926	0	0	0	0	0	0	1.67	5.288	1.766	5.683	0	0	5.022	2.926	1.718	5.486	Active	Open
P28482	7w5o	U10-000	173-196	25-172,197-313	3.122	5.053	3.915	0	0	0	0	0	0	1.546	6.085	2.066	6.074	0	0	5.053	3.915	1.806	6.079	Active	Open
P28482	7x4u	006	173-196	25-172,197-313	2.662	5.818	5.677	0	0	0	0	0	0	1.412	7.176	1.584	7.631	0	0	5.818	5.677	1.498	7.404	Active	Open
P28482	7x4u	002	173-196	25-172,197-313	2.206	4.31	4.888	0	0	0	0	0	0	1.397	5.58	1.75	5.757	0	0	4.31	4.888	1.574	5.668	Active	Open
P28482	7x4u	009	173-196	25-172,197-313	8.674	6.377	28.591	0	0	0	0	0	0	6.424	27.054	5.304	17.859	0	0	6.377	28.591	5.864	22.456	Active	Open
P28482	7x4u	000	173-196	25-172,197-313	2.364	5.043	5.705	0	0	0	0	0	0	1.014	7.025	1.54	7.177	0	0	5.043	5.705	1.277	7.101	Active	Open
P28482	7x4u	007	173-196	25-172,197-313	2.274	4.527	9.789	0	0	0	0	0	0	1.192	6.199	1.529	6.343	0	0	4.527	9.789	1.361	6.271	Active	Open
P28482	7x4u	U100-000	173-196	25-172,197-313	2.684	5.09	3.472	0	0	0	0	0	0	1.259	6.41	1.573	6.586	0	0	5.09	3.472	1.416	6.498	Active	Open
P28482	7x4u	003	173-196	25-172,197-313	2.784	5.354	2.301	0	0	0	0	0	0	1.164	5.729	1.598	6.066	0	0	5.354	2.301	1.381	5.897	Active	Open
P28482	7x4u	001	173-196	25-172,197-313	2.715	4.666	6.583	0	0	0	0	0	0	1.122	6.286	2.221	6.281	0	0	4.666	6.583	1.671	6.284	Active	Open
P28482	7x4u	004	173-196	25-172,197-313	8.935	8.295	31.801	0	0	0	0	0	0	5.781	31.064	2.5	29.229	0	0	8.295	31.801	4.14	30.146	Active	Open
P28482	7x4u	008	173-196	25-172,197-313	2.776	5.255	7.264	0	0	0	0	0	0	1.494	6.023	1.964	6.188	0	0	5.255	7.264	1.729	6.105	Active	Open
P28482	7x4u	005	173-196	25-172,197-313	3.206	5.572	6.085	0	0	0	0	0	0	1.411	6.619	1.878	7.3	0	0	5.572	6.085	1.644	6.96	Active	Open
P28482	7x4u	U10-000	173-196	25-172,197-313	2.773	5.114	4.355	0	0	0	0	0	0	1.226	6.779	1.938	6.847	0	0	5.114	4.355	1.582	6.813	Active	Open
P28482	7xc1	006	173-196	25-172,197-313	2.548	5.325	3.854	0	0	0	0	0	0	1.649	5.914	1.787	6.162	0	0	5.325	3.854	1.718	6.038	Active	Open
P28482	7xc1	002	173-196	25-172,197-313	2.208	4.331	2.692	0	0	0	0	0	0	1.644	4.937	1.645	5.037	0	0	4.331	2.692	1.644	4.987	Active	Open
P28482	7xc1	009	173-196	25-172,197-313	8.66	6.042	29.175	0	0	0	0	0	0	6.475	27.002	5.074	18.467	0	0	6.042	29.175	5.774	22.734	Active	Open
P28482	7xc1	000	173-196	25-172,197-313	2.238	4.646	3.603	0	0	0	0	0	0	1.293	5.828	1.57	5.794	0	0	4.646	3.603	1.431	5.811	Active	Open
P28482	7xc1	007	173-196	25-172,197-313	2.074	3.735	4.564	0	0	0	0	0	0	1.489	4.323	1.565	4.278	0	0	3.735	4.564	1.527	4.3	Active	Open
P28482	7xc1	U100-000	173-196	25-172,197-313	3.048	5.196	4.252	0	0	0	0	0	0	1.496	6.155	1.703	6.189	0	0	5.196	4.252	1.599	6.172	Active	Open
P28482	7xc1	003	173-196	25-172,197-313	3.123	4.544	2.151	0	0	0	0	0	0	1.456	4.653	1.548	4.838	0	0	4.544	2.151	1.502	4.745	Active	Open
P28482	7xc1	001	173-196	25-172,197-313	2.847	4.317	2.641	0	0	0	0	0	0	1.386	4.875	2.063	4.731	0	0	4.317	2.641	1.724	4.803	Active	Open
P28482	7xc1	004	173-196	25-172,197-313	8.918	8.186	31.853	0	0	0	0	0	0	5.766	30.707	2.307	28.952	0	0	8.186	31.853	4.037	29.83	Active	Open
P28482	7xc1	008	173-196	25-172,197-313	2.773	4.633	3.714	0	0	0	0	0	0	1.737	4.857	1.78	4.76	0	0	4.633	3.714	1.759	4.809	Active	Open
P28482	7xc1	005	173-196	25-172,197-313	3.135	5.021	2.935	0	0	0	0	0	0	1.646	5.35	1.741	5.765	0	0	5.021	2.935	1.694	5.557	Active	Open
P28482	7xc1	U10-000	173-196	25-172,197-313	3.11	5.191	4.16	0	0	0	0	0	0	1.493	6.317	2.06	6.33	0	0	5.191	4.16	1.776	6.324	Active	Open
P28482	8ao2	006	173-196	25-172,197-313	2.857	6.026	8.667	0	0	0	0	0	0	1.486	8.415	1.605	8.168	0	0	6.026	8.667	1.546	8.291	Active	Open
P28482	8ao2	002	173-196	25-172,197-313	2.336	4.105	6.058	0	0	0	0	0	0	1.533	6.183	1.685	5.856	0	0	4.105	6.058	1.609	6.019	Active	Open
P28482	8ao2	009	173-196	25-172,197-313	8.696	6.412	28.272	0	0	0	0	0	0	6.217	27.208	5.279	18.065	0	0	6.412	28.272	5.748	22.636	Active	Open
P28482	8ao2	000	173-196	25-172,197-313	2.584	5.32	6.657	0	0	0	0	0	0	1.138	8.165	1.56	7.609	0	0	5.32	6.657	1.349	7.887	Active	Open
P28482	8ao2	007	173-196	25-172,197-313	2.408	4.335	10.853	0	0	0	0	0	0	1.363	7.0	1.533	6.407	0	0	4.335	10.853	1.448	6.704	Active	Open
P28482	8ao2	U100-000	173-196	25-172,197-313	2.586	4.857	4.342	0	0	0	0	0	0	1.422	6.919	1.597	6.558	0	0	4.857	4.342	1.51	6.739	Active	Open
P28482	8ao2	003	173-196	25-172,197-313	2.443	5.136	3.583	0	0	0	0	0	0	1.286	6.392	1.594	6.191	0	0	5.136	3.583	1.44	6.292	Active	Open
P28482	8ao2	001	173-196	25-172,197-313	2.808	4.724	7.58	0	0	0	0	0	0	1.315	7.305	2.197	6.51	0	0	4.724	7.58	1.756	6.907	Active	Open
P28482	8ao2	004	173-196	25-172,197-313	9.033	8.188	31.983	0	0	0	0	0	0	5.632	31.158	2.537	28.932	0	0	8.188	31.983	4.085	30.045	Active	Open
P28482	8ao2	008	173-196	25-172,197-313	2.655	5.127	8.978	0	0	0	0	0	0	1.504	6.669	1.97	6.381	0	0	5.127	8.978	1.737	6.525	Active	Open
P28482	8ao2	005	173-196	25-172,197-313	2.892	5.866	7.457	0	0	0	0	0	0	1.459	7.65	1.86	7.791	0	0	5.866	7.457	1.659	7.721	Active	Open
P28482	8ao2	U10-000	173-196	25-172,197-313	2.816	4.85	5.793	0	0	0	0	0	0	1.404	7.403	1.968	6.896	0	0	4.85	5.793	1.686	7.149	Active	Open
P28482	8ao3	006	173-196	25-172,197-313	2.706	5.827	7.444	0	0	0	0	0	0	1.409	8.065	1.582	7.866	0	0	5.827	7.444	1.496	7.965	Active	Open
P28482	8ao3	002	173-196	25-172,197-313	2.399	4.558	6.422	0	0	0	0	0	0	1.498	6.488	1.705	6.257	0	0	4.558	6.422	1.602	6.373	Active	Open
P28482	8ao3	009	173-196	25-172,197-313	8.671	6.515	28.394	0	0	0	0	0	0	6.294	27.028	5.288	17.861	0	0	6.515	28.394	5.791	22.444	Active	Open
P28482	8ao3	000	173-196	25-172,197-313	2.534	5.191	7.592	0	0	0	0	0	0	1.091	8.034	1.55	7.548	0	0	5.191	7.592	1.321	7.791	Active	Open
P28482	8ao3	007	173-196	25-172,197-313	2.4	4.7	12.058	0	0	0	0	0	0	1.254	7.262	1.525	6.722	0	0	4.7	12.058	1.389	6.992	Active	Open
P28482	8ao3	U100-000	173-196	25-172,197-313	2.584	5.108	4.675	0	0	0	0	0	0	1.277	7.061	1.578	6.767	0	0	5.108	4.675	1.427	6.914	Active	Open
P28482	8ao3	003	173-196	25-172,197-313	2.453	5.408	3.245	0	0	0	0	0	0	1.215	6.469	1.588	6.325	0	0	5.408	3.245	1.401	6.397	Active	Open
P28482	8ao3	001	173-196	25-172,197-313	2.819	4.904	8.246	0	0	0	0	0	0	1.213	7.395	2.206	6.679	0	0	4.904	8.246	1.71	7.037	Active	Open
P28482	8ao3	004	173-196	25-172,197-313	9.043	8.384	31.815	0	0	0	0	0	0	5.716	31.059	2.516	28.947	0	0	8.384	31.815	4.116	30.003	Active	Open
P28482	8ao3	008	173-196	25-172,197-313	2.7	5.273	8.147	0	0	0	0	0	0	1.467	6.601	1.973	6.314	0	0	5.273	8.147	1.72	6.457	Active	Open
P28482	8ao3	005	173-196	25-172,197-313	3.074	5.712	7.605	0	0	0	0	0	0	1.417	7.46	1.838	7.634	0	0	5.712	7.605	1.627	7.547	Active	Open
P28482	8ao3	U10-000	173-196	25-172,197-313	2.822	5.107	5.973	0	0	0	0	0	0	1.288	7.503	1.98	7.063	0	0	5.107	5.973	1.634	7.283	Active	Open
P28482	8ao4	006	173-196	25-172,197-313	2.698	5.821	7.339	0	0	0	0	0	0	1.418	8.085	1.602	7.831	0	0	5.821	7.339	1.51	7.958	Active	Open
P28482	8ao4	002	173-196	25-172,197-313	2.393	4.518	6.472	0	0	0	0	0	0	1.539	6.478	1.701	6.169	0	0	4.518	6.472	1.62	6.323	Active	Open
P28482	8ao4	009	173-196	25-172,197-313	8.647	6.532	28.372	0	0	0	0	0	0	6.221	26.975	5.294	17.955	0	0	6.532	28.372	5.758	22.465	Active	Open
P28482	8ao4	000	173-196	25-172,197-313	2.526	5.151	7.552	0	0	0	0	0	0	1.12	8.025	1.572	7.474	0	0	5.151	7.552	1.346	7.75	Active	Open
P28482	8ao4	007	173-196	25-172,197-313	2.395	4.697	11.915	0	0	0	0	0	0	1.286	7.238	1.542	6.689	0	0	4.697	11.915	1.414	6.963	Active	Open
P28482	8ao4	U100-000	173-196	25-172,197-313	2.585	5.082	4.737	0	0	0	0	0	0	1.321	7.05	1.594	6.69	0	0	5.082	4.737	1.458	6.87	Active	Open
P28482	8ao4	003	173-196	25-172,197-313	2.454	5.386	3.245	0	0	0	0	0	0	1.238	6.486	1.606	6.284	0	0	5.386	3.245	1.422	6.385	Active	Open
P28482	8ao4	001	173-196	25-172,197-313	2.817	4.848	8.441	0	0	0	0	0	0	1.254	7.387	2.22	6.606	0	0	4.848	8.441	1.737	6.996	Active	Open
P28482	8ao4	004	173-196	25-172,197-313	9.016	8.36	31.767	0	0	0	0	0	0	5.638	31.001	2.531	29.112	0	0	8.36	31.767	4.085	30.056	Active	Open
P28482	8ao4	008	173-196	25-172,197-313	2.691	5.243	8.061	0	0	0	0	0	0	1.465	6.586	1.982	6.324	0	0	5.243	8.061	1.724	6.455	Active	Open
P28482	8ao4	005	173-196	25-172,197-313	3.076	5.703	7.422	0	0	0	0	0	0	1.428	7.458	1.835	7.592	0	0	5.703	7.422	1.631	7.525	Active	Open
P28482	8ao4	U10-000	173-196	25-172,197-313	2.82	5.108	6.019	0	0	0	0	0	0	1.329	7.498	1.982	6.997	0	0	5.108	6.019	1.655	7.248	Active	Open
P28482	8ao5	006	173-196	25-172,197-313	2.768	5.814	7.435	0	0	0	0	0	0	1.462	7.893	1.576	7.871	0	0	5.814	7.435	1.519	7.882	Active	Open
P28482	8ao5	002	173-196	25-172,197-313	2.491	4.581	6.35	0	0	0	0	0	0	1.575	6.359	1.696	6.31	0	0	4.581	6.35	1.635	6.335	Active	Open
P28482	8ao5	009	173-196	25-172,197-313	8.643	6.53	28.435	0	0	0	0	0	0	6.239	26.856	5.304	17.742	0	0	6.53	28.435	5.771	22.299	Active	Open
P28482	8ao5	000	173-196	25-172,197-313	2.607	5.202	7.497	0	0	0	0	0	0	1.188	7.896	1.551	7.569	0	0	5.202	7.497	1.369	7.732	Active	Open
P28482	8ao5	007	173-196	25-172,197-313	2.473	4.72	11.816	0	0	0	0	0	0	1.354	7.057	1.51	6.748	0	0	4.72	11.816	1.432	6.902	Active	Open
P28482	8ao5	U100-000	173-196	25-172,197-313	2.64	5.127	4.488	0	0	0	0	0	0	1.413	6.963	1.573	6.817	0	0	5.127	4.488	1.493	6.89	Active	Open
P28482	8ao5	003	173-196	25-172,197-313	2.476	5.44	3.088	0	0	0	0	0	0	1.257	6.334	1.58	6.367	0	0	5.44	3.088	1.418	6.351	Active	Open
P28482	8ao5	001	173-196	25-172,197-313	2.818	4.929	8.103	0	0	0	0	0	0	1.267	7.21	2.205	6.712	0	0	4.929	8.103	1.736	6.961	Active	Open
P28482	8ao5	004	173-196	25-172,197-313	9.062	8.399	31.812	0	0	0	0	0	0	5.69	30.884	2.534	28.918	0	0	8.399	31.812	4.112	29.901	Active	Open
P28482	8ao5	008	173-196	25-172,197-313	2.599	5.283	7.937	0	0	0	0	0	0	1.46	6.437	1.983	6.338	0	0	5.283	7.937	1.722	6.388	Active	Open
P28482	8ao5	005	173-196	25-172,197-313	2.696	5.756	6.96	0	0	0	0	0	0	1.427	7.296	1.824	7.644	0	0	5.756	6.96	1.626	7.47	Active	Open
P28482	8ao5	U10-000	173-196	25-172,197-313	2.858	5.12	5.819	0	0	0	0	0	0	1.387	7.372	1.985	7.099	0	0	5.12	5.819	1.686	7.236	Active	Open
P28482	8ao6	006	173-196	25-172,197-313	2.705	5.866	7.156	0	0	0	0	0	0	1.431	8.06	1.57	7.869	0	0	5.866	7.156	1.501	7.965	Active	Open
P28482	8ao6	002	173-196	25-172,197-313	2.421	4.59	6.458	0	0	0	0	0	0	1.542	6.509	1.68	6.301	0	0	4.59	6.458	1.611	6.405	Active	Open
P28482	8ao6	009	173-196	25-172,197-313	8.623	6.537	28.357	0	0	0	0	0	0	6.218	26.965	5.278	17.786	0	0	6.537	28.357	5.748	22.376	Active	Open
P28482	8ao6	000	173-196	25-172,197-313	2.554	5.218	7.65	0	0	0	0	0	0	1.129	8.052	1.529	7.58	0	0	5.218	7.65	1.329	7.816	Active	Open
P28482	8ao6	007	173-196	25-172,197-313	2.429	4.738	11.956	0	0	0	0	0	0	1.342	7.23	1.505	6.746	0	0	4.738	11.956	1.423	6.988	Active	Open
P28482	8ao6	U100-000	173-196	25-172,197-313	2.586	5.157	4.675	0	0	0	0	0	0	1.396	7.109	1.557	6.826	0	0	5.157	4.675	1.476	6.967	Active	Open
P28482	8ao6	003	173-196	25-172,197-313	2.411	5.459	3.16	0	0	0	0	0	0	1.24	6.468	1.557	6.373	0	0	5.459	3.16	1.398	6.421	Active	Open
P28482	8ao6	001	173-196	25-172,197-313	2.8	4.943	8.226	0	0	0	0	0	0	1.292	7.379	2.191	6.71	0	0	4.943	8.226	1.741	7.044	Active	Open
P28482	8ao6	004	173-196	25-172,197-313	9.004	8.41	31.808	0	0	0	0	0	0	5.65	31.03	2.509	28.938	0	0	8.41	31.808	4.08	29.984	Active	Open
P28482	8ao6	008	173-196	25-172,197-313	2.68	5.304	8.113	0	0	0	0	0	0	1.485	6.565	1.957	6.332	0	0	5.304	8.113	1.721	6.449	Active	Open
P28482	8ao6	005	173-196	25-172,197-313	3.111	5.745	7.437	0	0	0	0	0	0	1.424	7.442	1.8	7.643	0	0	5.745	7.437	1.612	7.543	Active	Open
P28482	8ao6	U10-000	173-196	25-172,197-313	2.816	5.152	5.97	0	0	0	0	0	0	1.388	7.538	1.973	7.128	0	0	5.152	5.97	1.68	7.333	Active	Open
P28482	8ao7	006	173-196	25-172,197-313	2.848	5.825	7.574	0	0	0	0	0	0	1.651	8.091	1.561	7.835	0	0	5.825	7.574	1.606	7.963	Active	Open
P28482	8ao7	002	173-196	25-172,197-313	2.434	4.595	6.514	0	0	0	0	0	0	1.633	6.479	1.685	6.239	0	0	4.595	6.514	1.659	6.359	Active	Open
P28482	8ao7	009	173-196	25-172,197-313	8.782	6.531	28.388	0	0	0	0	0	0	6.349	27.753	5.282	17.83	0	0	6.531	28.388	5.816	22.791	Active	Open
P28482	8ao7	000	173-196	25-172,197-313	2.685	5.211	7.773	0	0	0	0	0	0	1.348	8.021	1.537	7.531	0	0	5.211	7.773	1.442	7.776	Active	Open
P28482	8ao7	007	173-196	25-172,197-313	2.556	4.72	12.124	0	0	0	0	0	0	1.513	7.326	1.508	6.711	0	0	4.72	12.124	1.51	7.018	Active	Open
P28482	8ao7	U100-000	173-196	25-172,197-313	2.594	5.133	4.855	0	0	0	0	0	0	1.567	7.006	1.562	6.771	0	0	5.133	4.855	1.565	6.889	Active	Open
P28482	8ao7	003	173-196	25-172,197-313	2.47	5.42	3.611	0	0	0	0	0	0	1.477	6.507	1.561	6.325	0	0	5.42	3.611	1.519	6.416	Active	Open
P28482	8ao7	001	173-196	25-172,197-313	2.832	4.928	8.445	0	0	0	0	0	0	1.429	7.425	2.189	6.66	0	0	4.928	8.445	1.809	7.043	Active	Open
P28482	8ao7	004	173-196	25-172,197-313	9.029	8.398	31.79	0	0	0	0	0	0	5.705	31.532	2.509	29.025	0	0	8.398	31.79	4.107	30.279	Active	Open
P28482	8ao7	008	173-196	25-172,197-313	2.841	5.287	8.375	0	0	0	0	0	0	1.691	6.712	1.951	6.319	0	0	5.287	8.375	1.821	6.515	Active	Open
P28482	8ao7	005	173-196	25-172,197-313	3.15	5.735	7.672	0	0	0	0	0	0	1.597	7.478	1.804	7.619	0	0	5.735	7.672	1.7	7.548	Active	Open
P28482	8ao7	U10-000	173-196	25-172,197-313	2.826	5.122	6.148	0	0	0	0	0	0	1.535	7.458	1.966	7.05	0	0	5.122	6.148	1.75	7.254	Active	Open
P28482	8ao8	006	173-196	25-172,197-313	2.751	5.814	7.024	0	0	0	0	0	0	1.533	7.954	1.572	7.793	0	0	5.814	7.024	1.552	7.873	Active	Open
P28482	8ao8	002	173-196	25-172,197-313	2.432	4.506	6.471	0	0	0	0	0	0	1.684	6.38	1.692	6.122	0	0	4.506	6.471	1.688	6.251	Active	Open
P28482	8ao8	009	173-196	25-172,197-313	8.605	6.556	28.381	0	0	0	0	0	0	6.094	26.811	5.276	17.981	0	0	6.556	28.381	5.685	22.396	Active	Open
P28482	8ao8	000	173-196	25-172,197-313	2.533	5.105	7.487	0	0	0	0	0	0	1.271	7.854	1.517	7.405	0	0	5.105	7.487	1.394	7.63	Active	Open
P28482	8ao8	007	173-196	25-172,197-313	2.42	4.662	11.784	0	0	0	0	0	0	1.421	7.045	1.486	6.648	0	0	4.662	11.784	1.454	6.846	Active	Open
P28482	8ao8	U100-000	173-196	25-172,197-313	2.535	5.165	3.785	0	0	0	0	0	0	1.464	6.918	1.541	6.616	0	0	5.165	3.785	1.502	6.767	Active	Open
P28482	8ao8	003	173-196	25-172,197-313	2.382	5.381	3.24	0	0	0	0	0	0	1.342	6.359	1.568	6.253	0	0	5.381	3.24	1.455	6.306	Active	Open
P28482	8ao8	001	173-196	25-172,197-313	2.743	4.825	8.128	0	0	0	0	0	0	1.366	7.211	2.202	6.554	0	0	4.825	8.128	1.784	6.883	Active	Open
P28482	8ao8	004	173-196	25-172,197-313	8.944	8.366	31.806	0	0	0	0	0	0	5.591	30.877	2.505	29.083	0	0	8.366	31.806	4.048	29.98	Active	Open
P28482	8ao8	008	173-196	25-172,197-313	2.736	5.214	7.99	0	0	0	0	0	0	1.554	6.443	1.959	6.31	0	0	5.214	7.99	1.756	6.377	Active	Open
P28482	8ao8	005	173-196	25-172,197-313	3.124	5.692	7.335	0	0	0	0	0	0	1.515	7.332	1.823	7.567	0	0	5.692	7.335	1.669	7.45	Active	Open
P28482	8ao8	U10-000	173-196	25-172,197-313	2.767	5.083	5.741	0	0	0	0	0	0	1.486	7.325	1.944	6.922	0	0	5.083	5.741	1.715	7.123	Active	Open
P28482	8ao9	006	173-196	25-172,197-313	2.746	5.833	7.166	0	0	0	0	0	0	1.594	7.958	1.545	7.82	0	0	5.833	7.166	1.57	7.889	Active	Open
P28482	8ao9	002	173-196	25-172,197-313	2.439	4.58	6.354	0	0	0	0	0	0	1.66	6.262	1.684	6.233	0	0	4.58	6.354	1.672	6.247	Active	Open
