gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn
DLG1	P31007	970.0	481-681	780-955	4rp3	A	F-P31007-F1-model_v3.cif	4rp3.cif
DLG1	P31007	970.0	481-681	780-955	4rp4	A	F-P31007-F1-model_v3.cif	4rp4.cif
DLG1	P31007	970.0	481-681	780-955	4rp5	A	F-P31007-F1-model_v3.cif	4rp5.cif
ETV6	P97360	485.0	426-435	335-416	2lf7	A	F-P97360-F1-model_v3.cif	2lf7.cif
ETV6	P97360	485.0	426-435	335-416	2lf8	A	F-P97360-F1-model_v3.cif	2lf8.cif
ETV6	P97360	485.0	426-435	335-416	2md5	A	F-P97360-F1-model_v3.cif	2md5.cif
ETV6	P97360	485.0	426-435	335-416	4mhg	C	F-P97360-F1-model_v3.cif	4mhg.cif
ETV6	P97360	485.0	426-435	335-416	8e66	C	F-P97360-F1-model_v3.cif	8e66.cif
ETV6	P97360	485.0	426-435	335-416	8e67	C	F-P97360-F1-model_v3.cif	8e67.cif
GSDMD	Q9D8T2	487.0	279-469	1-273	6ao3	A	F-Q9D8T2-F1-model_v3.cif	6ao3.cif
GSDMD	Q9D8T2	487.0	279-469	1-273	6kmv	A	F-Q9D8T2-F1-model_v3.cif	6kmv.cif
GSDMD	Q9D8T2	487.0	279-469	1-273	6n9n	A	F-Q9D8T2-F1-model_v3.cif	6n9n.cif
GSDMD	Q9D8T2	487.0	279-469	1-273	6vie	C	F-Q9D8T2-F1-model_v3.cif	6vie.cif
	Q8VSC3	545.0	57-228	251-545	3l3p	A	F-Q8VSC3-F1-model_v3.cif	3l3p.cif
	Q8VSC3	545.0	57-228	251-545	5b0n	A	F-Q8VSC3-F1-model_v3.cif	5b0n.cif
	Q8VSC3	545.0	57-228	251-545	5b0t	A	F-Q8VSC3-F1-model_v3.cif	5b0t.cif
	Q8VSC3	545.0	57-228	251-545	6k2d	B	F-Q8VSC3-F1-model_v3.cif	6k2d.cif
NLRC4	Q3UP24	1024.0	356-463,578-1020	95-298	3jbl	A	F-Q3UP24-F1-model_v3.cif	3jbl.cif
NLRC4	Q3UP24	1024.0	356-463,578-1020	95-298	4kxf	A	F-Q3UP24-F1-model_v3.cif	4kxf.cif
NLRC4	Q3UP24	1024.0	356-463,578-1020	95-298	5aj2	A	F-Q3UP24-F1-model_v3.cif	5aj2.cif
NLRC4	Q3UP24	1024.0	356-463,578-1020	95-298	6b5b	B	F-Q3UP24-F1-model_v3.cif	6b5b.cif
PTPN11	P35235	593.0	1-103	247-521	1aya	A	F-P35235-F1-model_v3.cif	1aya.cif
PTPN11	P35235	593.0	1-103	247-521	1ayb	A	F-P35235-F1-model_v3.cif	1ayb.cif
PTPN11	P35235	593.0	1-103	247-521	1ayc	A	F-P35235-F1-model_v3.cif	1ayc.cif
PTPN11	P35235	593.0	1-103	247-521	1ayd	A	F-P35235-F1-model_v3.cif	1ayd.cif
SEC22B	O75396	215.0	1-130	134-194	2nup	C	F-O75396-F1-model_v3.cif	2nup.cif
SEC22B	O75396	215.0	1-130	134-194	2nut	C	F-O75396-F1-model_v3.cif	2nut.cif
SEC22B	O75396	215.0	1-130	134-194	3egd	C	F-O75396-F1-model_v3.cif	3egd.cif
SEC22B	O75396	215.0	1-130	134-194	3egx	C	F-O75396-F1-model_v3.cif	3egx.cif
SEC22B	O75396	215.0	1-130	134-194	8hr0	C	F-O75396-F1-model_v3.cif	8hr0.cif
STING1	E1C7U0	379.0	345-379	158-345	6nt6	A	F-E1C7U0-F1-model_v3.cif	6nt6.cif
STING1	E1C7U0	379.0	345-379	158-345	6nt7	A	F-E1C7U0-F1-model_v3.cif	6nt7.cif
STING1	E1C7U0	379.0	345-379	158-345	6nt8	A	F-E1C7U0-F1-model_v3.cif	6nt8.cif
STING1	E1C7U0	379.0	345-379	158-345	6nt9	B	F-E1C7U0-F1-model_v3.cif	6nt9.cif
STING1	E1C7U0	379.0	345-379	158-345	8ik0	A	F-E1C7U0-F1-model_v3.cif	8ik0.cif
ARRB1	P49407	418.0	357-418	1-110	2iv8	B	F-P49407-F1-model_v3.cif	2iv8.cif
ARRB1	P49407	418.0	357-418	1-110	6pwc	C	F-P49407-F1-model_v3.cif	6pwc.cif
ARRB1	P49407	418.0	357-418	1-110	6tko	B	F-P49407-F1-model_v3.cif	6tko.cif
ARRB1	P49407	418.0	357-418	1-110	6up7	B	F-P49407-F1-model_v3.cif	6up7.cif
ARRB1	P49407	418.0	357-418	1-110	7r0c	C	F-P49407-F1-model_v3.cif	7r0c.cif
ARRB1	P49407	418.0	357-418	1-110	7r0j	B	F-P49407-F1-model_v3.cif	7r0j.cif
ARRB1	P49407	418.0	357-418	1-110	7srs	D	F-P49407-F1-model_v3.cif	7srs.cif
ARRB1	P49407	418.0	357-418	1-110	8as2	A	F-P49407-F1-model_v3.cif	8as2.cif
ARRB1	P49407	418.0	357-418	1-110	8as3	A	F-P49407-F1-model_v3.cif	8as3.cif
ARRB1	P49407	418.0	357-418	1-110	8as4	A	F-P49407-F1-model_v3.cif	8as4.cif
ARRB1	P49407	418.0	357-418	1-110	8jrv	C	F-P49407-F1-model_v3.cif	8jrv.cif
ARRB1	P49407	418.0	357-418	1-110	8wrz	A	F-P49407-F1-model_v3.cif	8wrz.cif
HCN1	O60741	890.0	401-479	480-604	5u6o	A	F-O60741-F1-model_v3.cif	5u6o.cif
HCN1	O60741	890.0	401-479	480-604	5u6p	A	F-O60741-F1-model_v3.cif	5u6p.cif
HCN1	O60741	890.0	401-479	480-604	6uqf	A	F-O60741-F1-model_v3.cif	6uqf.cif
HCN1	O60741	890.0	401-479	480-604	6uqg	A	F-O60741-F1-model_v3.cif	6uqg.cif
	Q9RFD6	297.0	1-29	120-175	3fwy	A	F-Q9RFD6-F1-model_v3.cif	3fwy.cif
	Q9RFD6	297.0	1-29	120-175	6uyk	A	F-Q9RFD6-F1-model_v3.cif	6uyk.cif
VPS4A	Q9UN37	437.0	2-116	117-437	1yxr	A	F-Q9UN37-F1-model_v3.cif	1yxr.cif
VPS4A	Q9UN37	437.0	2-116	117-437	2jq9	A	F-Q9UN37-F1-model_v3.cif	2jq9.cif
VPS4A	Q9UN37	437.0	2-116	117-437	2k3w	A	F-Q9UN37-F1-model_v3.cif	2k3w.cif
RPS6KA5	O75582	802.0	702-723	49-318,426-687	1vzo	A	F-O75582-F1-model_v3.cif	1vzo.cif
RPS6KA5	O75582	802.0	702-723	49-318,426-687	3kn5	A	F-O75582-F1-model_v3.cif	3kn5.cif
RPS6KA5	O75582	802.0	702-723	49-318,426-687	3kn6	A	F-O75582-F1-model_v3.cif	3kn6.cif
RPS6KA5	O75582	802.0	702-723	49-318,426-687	7up4	A	F-O75582-F1-model_v3.cif	7up4.cif
RPS6KA5	O75582	802.0	702-723	49-318,426-687	7up5	A	F-O75582-F1-model_v3.cif	7up5.cif
RPS6KA5	O75582	802.0	702-723	49-318,426-687	7up6	A	F-O75582-F1-model_v3.cif	7up6.cif
RPS6KA5	O75582	802.0	702-723	49-318,426-687	7up7	A	F-O75582-F1-model_v3.cif	7up7.cif
RPS6KA5	O75582	802.0	702-723	49-318,426-687	7up8	A	F-O75582-F1-model_v3.cif	7up8.cif
PRKAR1A	P10644	381.0	1-98	137-381	5kjx	A	F-P10644-F1-model_v3.cif	5kjx.cif
PRKAR1A	P10644	381.0	1-98	137-381	5kjy	A	F-P10644-F1-model_v3.cif	5kjy.cif
PRKAR1A	P10644	381.0	1-98	137-381	5kjz	A	F-P10644-F1-model_v3.cif	5kjz.cif
PPP3CB	P16298	524.0	417-423,474-496	22-357	4or9	A	F-P16298-F1-model_v3.cif	4or9.cif
PPP3CB	P16298	524.0	417-423,474-496	22-357	4ora	A	F-P16298-F1-model_v3.cif	4ora.cif
PPP3CB	P16298	524.0	417-423,474-496	22-357	4orc	A	F-P16298-F1-model_v3.cif	4orc.cif
PLK4	O97143	769.0	318-380	14-267	4g7n	A	F-O97143-F1-model_v3.cif	4g7n.cif
PLK4	O97143	769.0	318-380	14-267	4nk7	A	F-O97143-F1-model_v3.cif	4nk7.cif
PLK4	O97143	769.0	318-380	14-267	5lhx	A	F-O97143-F1-model_v3.cif	5lhx.cif
PLK4	O97143	769.0	318-380	14-267	7rl3	A	F-O97143-F1-model_v3.cif	7rl3.cif
PACSIN1	Q61644	441.0	426-496	10-280	2x3v	A	F-Q61644-F1-model_v3.cif	2x3v.cif
PACSIN1	Q61644	441.0	426-496	10-280	2x3w	A	F-Q61644-F1-model_v3.cif	2x3w.cif
PACSIN1	Q61644	441.0	426-496	10-280	2x3x	A	F-Q61644-F1-model_v3.cif	2x3x.cif
OTUD7B	Q6GQQ9	843.0	187-193	194-365	5lru	A	F-Q6GQQ9-F1-model_v3.cif	5lru.cif
OTUD7B	Q6GQQ9	843.0	187-193	194-365	5lrv	A	F-Q6GQQ9-F1-model_v3.cif	5lrv.cif
OTUD7B	Q6GQQ9	843.0	187-193	194-365	5lrw	A	F-Q6GQQ9-F1-model_v3.cif	5lrw.cif
NLRC4	Q9NPP4	1024.0	464-579	95-298	6k8j	A	F-Q9NPP4-F1-model_v3.cif	6k8j.cif
NLRC4	Q9NPP4	1024.0	464-579	95-298	6mks	A	F-Q9NPP4-F1-model_v3.cif	6mks.cif
NLRC4	Q9NPP4	1024.0	464-579	95-298	6n1i	A	F-Q9NPP4-F1-model_v3.cif	6n1i.cif
NLRC4	Q9NPP4	1024.0	464-579	95-298	8fvu	B	F-Q9NPP4-F1-model_v3.cif	8fvu.cif
NLRC4	Q9NPP4	1024.0	464-579	95-298	8fw2	A	F-Q9NPP4-F1-model_v3.cif	8fw2.cif
NLRC4	Q9NPP4	1024.0	464-579	95-298	8fw9	A	F-Q9NPP4-F1-model_v3.cif	8fw9.cif
MST1R	Q04912	1400.0	1346-1400	1082-1345	3pls	A	F-Q04912-F1-model_v3.cif	3pls.cif
MST1R	Q04912	1400.0	1346-1400	1082-1345	4fww	A	F-Q04912-F1-model_v3.cif	4fww.cif
MST1R	Q04912	1400.0	1346-1400	1082-1345	4qt8	A	F-Q04912-F1-model_v3.cif	4qt8.cif
MEFV	O15553	781.0	1-92	580-775	2mpc	A	F-O15553-F1-model_v3.cif	2mpc.cif
MEFV	O15553	781.0	1-92	580-775	2wl1	A	F-O15553-F1-model_v3.cif	2wl1.cif
MEFV	O15553	781.0	1-92	580-775	4cg4	A	F-O15553-F1-model_v3.cif	4cg4.cif
MEFV	O15553	781.0	1-92	580-775	8c28	C	F-O15553-F1-model_v3.cif	8c28.cif
MEFV	O15553	781.0	1-92	580-775	8c2y	B	F-O15553-F1-model_v3.cif	8c2y.cif
MEFV	O15553	781.0	1-92	580-775	8c30	B	F-O15553-F1-model_v3.cif	8c30.cif
MEFV	O15553	781.0	1-92	580-775	8sdj	A	F-O15553-F1-model_v3.cif	8sdj.cif
MAP3K8	P41279	467.0	395-467	138-388	4y83	A	F-P41279-F1-model_v3.cif	4y83.cif
MAP3K8	P41279	467.0	395-467	138-388	4y85	A	F-P41279-F1-model_v3.cif	4y85.cif
MAP3K8	P41279	467.0	395-467	138-388	5iu2	A	F-P41279-F1-model_v3.cif	5iu2.cif
MAP2K4	P45985	399.0	109-136	102-108,137-367	3aln	A	F-P45985-F1-model_v3.cif	3aln.cif
MAP2K4	P45985	399.0	109-136	102-108,137-367	3alo	A	F-P45985-F1-model_v3.cif	3alo.cif
MAP2K4	P45985	399.0	109-136	102-108,137-367	3vut	A	F-P45985-F1-model_v3.cif	3vut.cif
GSK3B	Q9WV60	420.0	1-34	56-340	4nu1	A	F-Q9WV60-F1-model_v3.cif	4nu1.cif
GSK3B	Q9WV60	420.0	1-34	56-340	5air	A	F-Q9WV60-F1-model_v3.cif	5air.cif
GSK3B	Q9WV60	420.0	1-34	56-340	6ae3	A	F-Q9WV60-F1-model_v3.cif	6ae3.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	5tib	A	F-Q8TAX9-F1-model_v3.cif	5tib.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	5tj2	A	F-Q8TAX9-F1-model_v3.cif	5tj2.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	5tj4	A	F-Q8TAX9-F1-model_v3.cif	5tj4.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	7wjq	B	F-Q8TAX9-F1-model_v3.cif	7wjq.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	8efp	B	F-Q8TAX9-F1-model_v3.cif	8efp.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	8et1	A	F-Q8TAX9-F1-model_v3.cif	8et1.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	8et2	A	F-Q8TAX9-F1-model_v3.cif	8et2.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	8gtj	A	F-Q8TAX9-F1-model_v3.cif	8gtj.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	8gtk	A	F-Q8TAX9-F1-model_v3.cif	8gtk.cif
GSDMB	Q8TAX9	411.0	248-411	1-247	8gtn	A	F-Q8TAX9-F1-model_v3.cif	8gtn.cif
GRK5	P34947	590.0	563-590	186-448	4tnb	A	F-P34947-F1-model_v3.cif	4tnb.cif
GRK5	P34947	590.0	563-590	186-448	4tnd	A	F-P34947-F1-model_v3.cif	4tnd.cif
GRK5	P34947	590.0	563-590	186-448	6pjx	A	F-P34947-F1-model_v3.cif	6pjx.cif
GRK5	P34947	590.0	563-590	186-448	8uap	A	F-P34947-F1-model_v3.cif	8uap.cif
GRK5	P34947	590.0	563-590	186-448	8uaq	A	F-P34947-F1-model_v3.cif	8uaq.cif
GABPA	Q00422	454.0	401-430	320-400	1awc	C	F-Q00422-F1-model_v3.cif	1awc.cif
GABPA	Q00422	454.0	401-430	320-400	1sxd	A	F-Q00422-F1-model_v3.cif	1sxd.cif
GABPA	Q00422	454.0	401-430	320-400	2juo	A	F-Q00422-F1-model_v3.cif	2juo.cif
FHOD1	Q9Y613	1164.0	1053-1133	53-458	3dad	A	F-Q9Y613-F1-model_v3.cif	3dad.cif
FHOD1	Q9Y613	1164.0	1053-1133	53-458	6xf1	B	F-Q9Y613-F1-model_v3.cif	6xf1.cif
FHOD1	Q9Y613	1164.0	1053-1133	53-458	6xf2	B	F-Q9Y613-F1-model_v3.cif	6xf2.cif
FARP2	Q91VS8	1065.0	728-745,755-1026	536-727	4gyv	A	F-Q91VS8-F1-model_v3.cif	4gyv.cif
FARP2	Q91VS8	1065.0	728-745,755-1026	536-727	4gzu	A	F-Q91VS8-F1-model_v3.cif	4gzu.cif
FARP2	Q91VS8	1065.0	728-745,755-1026	536-727	6d2k	A	F-Q91VS8-F1-model_v3.cif	6d2k.cif
ETV4	P43268	484.0	321-340,433-474	341-421	4co8	A	F-P43268-F1-model_v3.cif	4co8.cif
ETV4	P43268	484.0	321-340,433-474	341-421	4uuv	A	F-P43268-F1-model_v3.cif	4uuv.cif
ETV4	P43268	484.0	321-340,433-474	341-421	5ilu	A	F-P43268-F1-model_v3.cif	5ilu.cif
DNMT1	Q24K09	1611.0	696-730	1136-1595	6pzv	C	F-Q24K09-F1-model_v3.cif	6pzv.cif
DNMT1	Q24K09	1611.0	696-730	1136-1595	7lmk	A	F-Q24K09-F1-model_v3.cif	7lmk.cif
DNMT1	Q24K09	1611.0	696-730	1136-1595	7lmm	A	F-Q24K09-F1-model_v3.cif	7lmm.cif
CYTH3	O43739	400.0	252-264,380-400	77-206	4kax	B	F-O43739-F1-model_v3.cif	4kax.cif
CYTH3	O43739	400.0	252-264,380-400	77-206	6u3e	A	F-O43739-F1-model_v3.cif	6u3e.cif
CYTH3	O43739	400.0	252-264,380-400	77-206	6u3g	A	F-O43739-F1-model_v3.cif	6u3g.cif
CRK	Q04929	305.0	225-297	133-193	2l3p	A	F-Q04929-F1-model_v3.cif	2l3p.cif
CRK	Q04929	305.0	225-297	133-193	2l3q	A	F-Q04929-F1-model_v3.cif	2l3q.cif
CRK	Q04929	305.0	225-297	133-193	2l3s	A	F-Q04929-F1-model_v3.cif	2l3s.cif
CAMK1	Q63450	374.0	285-316	20-276	1a06	A	F-Q63450-F1-model_v3.cif	1a06.cif
CAMK1	Q63450	374.0	285-316	20-276	1mxe	B	F-Q63450-F1-model_v3.cif	1mxe.cif
CAMK1	Q63450	374.0	285-316	20-276	2l7l	B	F-Q63450-F1-model_v3.cif	2l7l.cif
PLEKHM2	Q8IWE5	1019.0	604-1019	1-603	3cxb	B	F-Q8IWE5-F1-model_v3.cif	3cxb.cif
PLEKHM2	Q8IWE5	1019.0	604-1019	1-603	3hw2	B	F-Q8IWE5-F1-model_v3.cif	3hw2.cif
PLEKHM2	Q8IWE5	1019.0	604-1019	1-603	3zfw	C	F-Q8IWE5-F1-model_v3.cif	3zfw.cif
PLEKHM2	Q8IWE5	1019.0	604-1019	1-603	8jca	B	F-Q8IWE5-F1-model_v3.cif	8jca.cif
	Q8NQJ3	143.0	1-40	68-117	2kb3	A	F-Q8NQJ3-F1-model_v3.cif	2kb3.cif
	Q8NQJ3	143.0	1-40	68-117	2kb4	A	F-Q8NQJ3-F1-model_v3.cif	2kb4.cif
	Q8NQJ3	143.0	1-40	68-117	4qcj	A	F-Q8NQJ3-F1-model_v3.cif	4qcj.cif
	Q8NQJ3	143.0	1-40	68-117	8p5x	G	F-Q8NQJ3-F1-model_v3.cif	8p5x.cif
	P41832	1953.0	1792-1826	174-696	1ux4	A	F-P41832-F1-model_v3.cif	1ux4.cif
	P41832	1953.0	1792-1826	174-696	1ux5	A	F-P41832-F1-model_v3.cif	1ux5.cif
	P41832	1953.0	1792-1826	174-696	1y64	B	F-P41832-F1-model_v3.cif	1y64.cif
	P08638	886.0	604-741	857-886	2er8	E	F-P08638-F1-model_v3.cif	2er8.cif
	P08638	886.0	604-741	857-886	2ere	C	F-P08638-F1-model_v3.cif	2ere.cif
	P08638	886.0	604-741	857-886	2erg	C	F-P08638-F1-model_v3.cif	2erg.cif
MAPRE1	Q61166	268.0	185-255	14-116	1v5k	A	F-Q61166-F1-model_v3.cif	1v5k.cif
MAPRE1	Q61166	268.0	185-255	14-116	6evi	A	F-Q61166-F1-model_v3.cif	6evi.cif
MAPRE1	Q61166	268.0	185-255	14-116	6evq	A	F-Q61166-F1-model_v3.cif	6evq.cif
MAPRE1	Q61166	268.0	185-255	14-116	7olg	A	F-Q61166-F1-model_v3.cif	7olg.cif
MYLK2	P07313	608.0	549-577	297-552	2bbm	B	F-P07313-F1-model_v3.cif	2bbm.cif
MYLK2	P07313	608.0	549-577	297-552	2bbn	B	F-P07313-F1-model_v3.cif	2bbn.cif
MYLK2	P07313	608.0	549-577	297-552	6hr1	A	F-P07313-F1-model_v3.cif	6hr1.cif
PHKG1	P00518	387.0	303-327	343-367	1phk	A	F-P00518-F1-model_v3.cif	1phk.cif
PHKG1	P00518	387.0	303-327	343-367	1ql6	A	F-P00518-F1-model_v3.cif	1ql6.cif
PHKG1	P00518	387.0	303-327	343-367	2phk	A	F-P00518-F1-model_v3.cif	2phk.cif
PRKN	Q9WVS6	464.0	140-224,377-409	237-292,417-448	1mg8	A	F-Q9WVS6-F1-model_v3.cif	1mg8.cif
PRKN	Q9WVS6	464.0	140-224,377-409	237-292,417-448	2zeq	A	F-Q9WVS6-F1-model_v3.cif	2zeq.cif
PRKN	Q9WVS6	464.0	140-224,377-409	237-292,417-448	3b1l	A	F-Q9WVS6-F1-model_v3.cif	3b1l.cif
PTK2	P34152	1052.0	35-355	390-680	1k40	A	F-P34152-F1-model_v3.cif	1k40.cif
PTK2	P34152	1052.0	35-355	390-680	5f28	E	F-P34152-F1-model_v3.cif	5f28.cif
PTK2	P34152	1052.0	35-355	390-680	6bz3	A	F-P34152-F1-model_v3.cif	6bz3.cif
SH3KBP1	Q8R550	709.0	381-390	311-372	1wi7	A	F-Q8R550-F1-model_v3.cif	1wi7.cif
SH3KBP1	Q8R550	709.0	381-390	311-372	2da9	A	F-Q8R550-F1-model_v3.cif	2da9.cif
SH3KBP1	Q8R550	709.0	381-390	311-372	5xhz	A	F-Q8R550-F1-model_v3.cif	5xhz.cif
	P0A0J0	368.0	16-90	135-205,303-356	4g6d	A	F-P0A0J0-F1-model_v3.cif	4g6d.cif
	P0A0J0	368.0	16-90	135-205,303-356	4g8x	A	F-P0A0J0-F1-model_v3.cif	4g8x.cif
	P0A0J0	368.0	16-90	135-205,303-356	4g94	A	F-P0A0J0-F1-model_v3.cif	4g94.cif
WNK4	Q96J92	1243.0	466-489	174-432	2v3s	C	F-Q96J92-F1-model_v3.cif	2v3s.cif
WNK4	Q96J92	1243.0	466-489	174-432	4ch9	C	F-Q96J92-F1-model_v3.cif	4ch9.cif
WNK4	Q96J92	1243.0	466-489	174-432	4chb	C	F-Q96J92-F1-model_v3.cif	4chb.cif
	P07038	920.0	892-917	562-625	1mhs	A	F-P07038-F1-model_v3.cif	1mhs.cif
	P07038	920.0	892-917	562-625	7nxf	A	F-P07038-F1-model_v3.cif	7nxf.cif
	P07038	920.0	892-917	562-625	7ny1	A	F-P07038-F1-model_v3.cif	7ny1.cif
APBB1IP	Q7Z5R6	666.0	30-70	170-220	2mwn	A	F-Q7Z5R6-F1-model_v3.cif	2mwn.cif
APBB1IP	Q7Z5R6	666.0	30-70	170-220	3zdl	B	F-Q7Z5R6-F1-model_v3.cif	3zdl.cif
STK38	Q15208	465.0	383-455	89-382	1psb	C	F-Q15208-F1-model_v3.cif	1psb.cif
STK38	Q15208	465.0	383-455	89-382	6bxi	A	F-Q15208-F1-model_v3.cif	6bxi.cif
RASGRP2	Q7LDG7	609.0	337-551	154-336	2ma2	A	F-Q7LDG7-F1-model_v3.cif	2ma2.cif
RASGRP2	Q7LDG7	609.0	337-551	154-336	6axf	A	F-Q7LDG7-F1-model_v3.cif	6axf.cif
RASGRP1	O95267	797.0	468-609	205-436	4l9m	A	F-O95267-F1-model_v3.cif	4l9m.cif
RASGRP1	O95267	797.0	468-609	205-436	4l9u	A	F-O95267-F1-model_v3.cif	4l9u.cif
PRKCG	P05129	697.0	18-36	351-614	2e73	A	F-P05129-F1-model_v3.cif	2e73.cif
PRKCG	P05129	697.0	18-36	351-614	2uzp	A	F-P05129-F1-model_v3.cif	2uzp.cif
PLCB2	Q00722	1185.0	466-537	312-463,546-662	2fju	B	F-Q00722-F1-model_v3.cif	2fju.cif
PLCB2	Q00722	1185.0	466-537	312-463,546-662	2zkm	A	F-Q00722-F1-model_v3.cif	2zkm.cif
PASK	Q96RG2	1323.0	183-200	999-1251	1ll8	A	F-Q96RG2-F1-model_v3.cif	1ll8.cif
PASK	Q96RG2	1323.0	183-200	999-1251	3dls	A	F-Q96RG2-F1-model_v3.cif	3dls.cif
NOTCH2	Q04721	2471.0	1425-1544	1545-1670	2oo4	A	F-Q04721-F1-model_v3.cif	2oo4.cif
NOTCH2	Q04721	2471.0	1425-1544	1545-1670	5mwb	A	F-Q04721-F1-model_v3.cif	5mwb.cif
MEIS1	O00470	390.0	148-191	272-334	4xrs	E	F-O00470-F1-model_v3.cif	4xrs.cif
MEIS1	O00470	390.0	148-191	272-334	5ego	A	F-O00470-F1-model_v3.cif	5ego.cif
MAP2K2	P36507	400.0	75-102	72-74,103-369	1jky	B	F-P36507-F1-model_v3.cif	1jky.cif
MAP2K2	P36507	400.0	75-102	72-74,103-369	1s9i	A	F-P36507-F1-model_v3.cif	1s9i.cif
MAP2K2	P36507	400.0	75-102	72-74,103-369	4h3q	B	F-P36507-F1-model_v3.cif	4h3q.cif
HIPK2	Q9H2X6	1198.0	984-1198	199-527	6p5s	A	F-Q9H2X6-F1-model_v3.cif	6p5s.cif
HIPK2	Q9H2X6	1198.0	984-1198	199-527	7ncf	A	F-Q9H2X6-F1-model_v3.cif	7ncf.cif
HEXIM1	O94992	359.0	210-250	150-177	2gd7	A	F-O94992-F1-model_v3.cif	2gd7.cif
HEXIM1	O94992	359.0	210-250	150-177	3s9g	A	F-O94992-F1-model_v3.cif	3s9g.cif
FLT4	P35916	1363.0	1174-1298	845-1173	4bsj	A	F-P35916-F1-model_v3.cif	4bsj.cif
FLT4	P35916	1363.0	1174-1298	845-1173	4bsk	A	F-P35916-F1-model_v3.cif	4bsk.cif
ETS2	P15036	469.0	325-359	363-443	4bqa	A	F-P15036-F1-model_v3.cif	4bqa.cif
ETS2	P15036	469.0	325-359	363-443	4mhv	A	F-P15036-F1-model_v3.cif	4mhv.cif
ELK1	P19419	428.0	351-399	5-86	1dux	E	F-P19419-F1-model_v3.cif	1dux.cif
ELK1	P19419	428.0	351-399	5-86	5vvt	B	F-P19419-F1-model_v3.cif	5vvt.cif
DIAPH3	Q9NSV4	1193.0	16-361,1020-1060	540-1013	5uwp	D	F-Q9NSV4-F1-model_v3.cif	5uwp.cif
DIAPH3	Q9NSV4	1193.0	16-361,1020-1060	540-1013	6x2y	D	F-Q9NSV4-F1-model_v3.cif	6x2y.cif
DAAM1	Q9Y4D1	1078.0	1027-1058	45-420	2j1d	A	F-Q9Y4D1-F1-model_v3.cif	2j1d.cif
DAAM1	Q9Y4D1	1078.0	1027-1058	45-420	2z6e	A	F-Q9Y4D1-F1-model_v3.cif	2z6e.cif
CYTH1	Q15438	398.0	388-396	73-202	1bc9	A	F-Q15438-F1-model_v3.cif	1bc9.cif
CYTH1	Q15438	398.0	388-396	73-202	4a4p	A	F-Q15438-F1-model_v3.cif	4a4p.cif
CSNK1E	P49674	416.0	305-416	9-277	4hni	A	F-P49674-F1-model_v3.cif	4hni.cif
CSNK1E	P49674	416.0	305-416	9-277	4hok	A	F-P49674-F1-model_v3.cif	4hok.cif
COQ8A	Q8NI60	647.0	276-279	329-518	4ped	A	F-Q8NI60-F1-model_v3.cif	4ped.cif
COQ8A	Q8NI60	647.0	276-279	329-518	5i35	A	F-Q8NI60-F1-model_v3.cif	5i35.cif
COQ8A	Q8NI60	647.0	276-279	329-518	7udp	A	F-Q8NI60-F1-model_v3.cif	7udp.cif
COQ8A	Q8NI60	647.0	276-279	329-518	7udq	A	F-Q8NI60-F1-model_v3.cif	7udq.cif
CHMP6	Q96FZ7	201.0	168-201	1-145	2k3w	B	F-Q96FZ7-F1-model_v3.cif	2k3w.cif
CHMP6	Q96FZ7	201.0	168-201	1-145	3htu	B	F-Q96FZ7-F1-model_v3.cif	3htu.cif
CHMP4A	Q9BY43	222.0	182-222	1-150	3c3o	B	F-Q9BY43-F1-model_v3.cif	3c3o.cif
CHMP4A	Q9BY43	222.0	182-222	1-150	5mk1	E	F-Q9BY43-F1-model_v3.cif	5mk1.cif
CARD11	Q9BXL7	1154.0	448-666	18-110	4jup	A	F-Q9BXL7-F1-model_v3.cif	4jup.cif
CARD11	Q9BXL7	1154.0	448-666	18-110	4lwd	A	F-Q9BXL7-F1-model_v3.cif	4lwd.cif
CAMKK1	Q8N5S9	505.0	435-440	128-409	6ccf	A	F-Q8N5S9-F1-model_v3.cif	6ccf.cif
CAMKK1	Q8N5S9	505.0	435-440	128-409	6cd6	A	F-Q8N5S9-F1-model_v3.cif	6cd6.cif
CAMK2G	Q13555	558.0	283-292	14-272	2ux0	A	F-Q13555-F1-model_v3.cif	2ux0.cif
CAMK2G	Q13555	558.0	283-292	14-272	2v7o	A	F-Q13555-F1-model_v3.cif	2v7o.cif
ARIH2	O95376	493.0	359-493	297-326	7od1	A	F-O95376-F1-model_v3.cif	7od1.cif
ARIH2	O95376	493.0	359-493	297-326	7oni	B	F-O95376-F1-model_v3.cif	7oni.cif
ARHGAP45	Q92619	1136.0	281-356	757-971	3d25	C	F-Q92619-F1-model_v3.cif	3d25.cif
ARHGAP45	Q92619	1136.0	281-356	757-971	3ft3	C	F-Q92619-F1-model_v3.cif	3ft3.cif
